"data_bulletin","week","country","cases","cumulative"
2022-10-28,"2022-09","Serbia",0,0
2022-10-28,"2022-10","Serbia",0,0
2022-10-28,"2022-11","Serbia",0,0
2022-10-28,"2022-12","Serbia",0,0
2022-10-28,"2022-13","Serbia",0,0
2022-10-28,"2022-14","Serbia",1,1
2022-10-28,"2022-15","Serbia",0,1
2022-10-28,"2022-16","Serbia",0,1
2022-10-28,"2022-17","Serbia",0,1
2022-10-28,"2022-18","Serbia",0,1
2022-10-28,"2022-19","Serbia",0,1
2022-10-28,"2022-20","Serbia",0,1
2022-10-28,"2022-21","Serbia",0,1
2022-10-28,"2022-22","Serbia",0,1
2022-10-28,"2022-23","Serbia",0,1
2022-10-28,"2022-24","Serbia",0,1
2022-10-28,"2022-25","Serbia",0,1
2022-10-28,"2022-26","Serbia",0,1
2022-10-28,"2022-27","Serbia",0,1
2022-10-28,"2022-28","Serbia",0,1
2022-10-28,"2022-29","Serbia",0,1
2022-10-28,"2022-30","Serbia",0,1
2022-10-28,"2022-31","Serbia",0,1
2022-10-28,"2022-32","Serbia",0,1
2022-10-28,"2022-33","Serbia",0,1
2022-10-28,"2022-34","Serbia",0,1
2022-10-28,"2022-35","Serbia",0,1
2022-10-28,"2022-36","Serbia",0,1
2022-10-28,"2022-37","Serbia",0,1
2022-10-28,"2022-38","Serbia",0,1
2022-10-28,"2022-39","Serbia",0,1
2022-10-28,"2022-40","Serbia",0,1
2022-10-28,"2022-41","Serbia",0,1
2022-10-28,"2021-39","Spain",0,0
2022-10-28,"2021-40","Spain",0,0
2022-10-28,"2021-41","Spain",0,0
2022-10-28,"2021-42","Spain",0,0
2022-10-28,"2021-43","Spain",0,0
2022-10-28,"2021-44","Spain",0,0
2022-10-28,"2021-45","Spain",0,0
2022-10-28,"2021-46","Spain",0,0
2022-10-28,"2021-47","Spain",0,0
2022-10-28,"2021-48","Spain",0,0
2022-10-28,"2021-49","Spain",0,0
2022-10-28,"2021-50","Spain",0,0
2022-10-28,"2021-51","Spain",0,0
2022-10-28,"2021-52","Spain",1,1
2022-10-28,"2022-01","Spain",0,1
2022-10-28,"2022-02","Spain",0,1
2022-10-28,"2022-03","Spain",1,2
2022-10-28,"2022-04","Spain",1,3
2022-10-28,"2022-05","Spain",1,4
2022-10-28,"2022-06","Spain",1,5
2022-10-28,"2022-07","Spain",1,6
2022-10-28,"2022-08","Spain",2,8
2022-10-28,"2022-09","Spain",2,10
2022-10-28,"2022-10","Spain",1,11
2022-10-28,"2022-11","Spain",3,14
2022-10-28,"2022-12","Spain",5,19
2022-10-28,"2022-13","Spain",2,21
2022-10-28,"2022-14","Spain",0,21
2022-10-28,"2022-15","Spain",5,26
2022-10-28,"2022-16","Spain",1,27
2022-10-28,"2022-17","Spain",7,34
2022-10-28,"2022-18","Spain",2,36
2022-10-28,"2022-19","Spain",1,37
2022-10-28,"2022-20","Spain",2,39
2022-10-28,"2022-21","Spain",2,41
2022-10-28,"2022-22","Spain",0,41
2022-10-28,"2022-23","Spain",1,42
2022-10-28,"2022-24","Spain",1,43
2022-10-28,"2022-25","Spain",1,44
2022-10-28,"2022-26","Spain",4,48
2022-10-28,"2022-27","Spain",0,48
2022-10-28,"2022-28","Spain",0,48
2022-10-28,"2022-29","Spain",1,49
2022-10-28,"2022-30","Spain",0,49
2022-10-28,"2022-31","Spain",1,50
2022-10-28,"2022-32","Spain",1,51
2022-10-28,"2022-33","Spain",0,51
2022-10-28,"2022-34","Spain",0,51
2022-10-28,"2022-35","Spain",0,51
2022-10-28,"2022-36","Spain",0,51
2022-10-28,"2022-37","Spain",0,51
2022-10-28,"2022-38","Spain",1,52
2022-10-28,"2022-39","Spain",0,52
2022-10-28,"2022-40","Spain",0,52
2022-10-28,"2022-41","Spain",1,53
2022-10-28,"2021-39","Sweden",0,0
2022-10-28,"2021-40","Sweden",0,0
2022-10-28,"2021-41","Sweden",0,0
2022-10-28,"2021-42","Sweden",0,0
2022-10-28,"2021-43","Sweden",0,0
2022-10-28,"2021-44","Sweden",0,0
2022-10-28,"2021-45","Sweden",0,0
2022-10-28,"2021-46","Sweden",0,0
2022-10-28,"2021-47","Sweden",0,0
2022-10-28,"2021-48","Sweden",0,0
2022-10-28,"2021-49","Sweden",0,0
2022-10-28,"2021-50","Sweden",1,1
2022-10-28,"2021-51","Sweden",0,1
2022-10-28,"2021-52","Sweden",0,1
2022-10-28,"2022-01","Sweden",1,2
2022-10-28,"2022-02","Sweden",0,2
2022-10-28,"2022-03","Sweden",0,2
2022-10-28,"2022-04","Sweden",0,2
2022-10-28,"2022-05","Sweden",1,3
2022-10-28,"2022-06","Sweden",0,3
2022-10-28,"2022-07","Sweden",0,3
2022-10-28,"2022-08","Sweden",0,3
2022-10-28,"2022-09","Sweden",0,3
2022-10-28,"2022-10","Sweden",0,3
2022-10-28,"2022-11","Sweden",0,3
2022-10-28,"2022-12","Sweden",0,3
2022-10-28,"2022-13","Sweden",1,4
2022-10-28,"2022-14","Sweden",0,4
2022-10-28,"2022-15","Sweden",1,5
2022-10-28,"2022-16","Sweden",0,5
2022-10-28,"2022-17","Sweden",2,7
2022-10-28,"2022-18","Sweden",0,7
2022-10-28,"2022-19","Sweden",0,7
2022-10-28,"2022-20","Sweden",1,8
2022-10-28,"2022-21","Sweden",1,9
2022-10-28,"2022-22","Sweden",0,9
2022-10-28,"2022-23","Sweden",0,9
2022-10-28,"2022-24","Sweden",1,10
2022-10-28,"2022-25","Sweden",0,10
2022-10-28,"2022-26","Sweden",1,11
2022-10-28,"2022-27","Sweden",0,11
2022-10-28,"2022-28","Sweden",0,11
2022-10-28,"2022-29","Sweden",0,11
2022-10-28,"2022-30","Sweden",0,11
2022-10-28,"2022-31","Sweden",0,11
2022-10-28,"2022-32","Sweden",0,11
2022-10-28,"2022-33","Sweden",0,11
2022-10-28,"2022-34","Sweden",1,12
2022-10-28,"2022-35","Sweden",0,12
2022-10-28,"2022-36","Sweden",0,12
2022-10-28,"2022-37","Sweden",0,12
2022-10-28,"2022-38","Sweden",0,12
2022-10-28,"2022-39","Sweden",0,12
2022-10-28,"2022-40","Sweden",0,12
2022-10-28,"2022-41","Sweden",0,12
2022-10-28,"2021-39","United Kingdom",0,0
2022-10-28,"2021-40","United Kingdom",0,0
2022-10-28,"2021-41","United Kingdom",0,0
2022-10-28,"2021-42","United Kingdom",0,0
2022-10-28,"2021-43","United Kingdom",0,0
2022-10-28,"2021-44","United Kingdom",0,0
2022-10-28,"2021-45","United Kingdom",0,0
2022-10-28,"2021-46","United Kingdom",0,0
2022-10-28,"2021-47","United Kingdom",0,0
2022-10-28,"2021-48","United Kingdom",0,0
2022-10-28,"2021-49","United Kingdom",0,0
2022-10-28,"2021-50","United Kingdom",1,1
2022-10-28,"2021-51","United Kingdom",0,1
2022-10-28,"2021-52","United Kingdom",1,2
2022-10-28,"2022-01","United Kingdom",6,8
2022-10-28,"2022-02","United Kingdom",5,13
2022-10-28,"2022-03","United Kingdom",7,20
2022-10-28,"2022-04","United Kingdom",8,28
2022-10-28,"2022-05","United Kingdom",5,33
2022-10-28,"2022-06","United Kingdom",6,39
2022-10-28,"2022-07","United Kingdom",6,45
2022-10-28,"2022-08","United Kingdom",4,49
2022-10-28,"2022-09","United Kingdom",12,61
2022-10-28,"2022-10","United Kingdom",3,64
2022-10-28,"2022-11","United Kingdom",8,72
2022-10-28,"2022-12","United Kingdom",27,99
2022-10-28,"2022-13","United Kingdom",22,121
2022-10-28,"2022-14","United Kingdom",20,141
2022-10-28,"2022-15","United Kingdom",18,159
2022-10-28,"2022-16","United Kingdom",19,178
2022-10-28,"2022-17","United Kingdom",22,200
2022-10-28,"2022-18","United Kingdom",19,219
2022-10-28,"2022-19","United Kingdom",13,232
2022-10-28,"2022-20","United Kingdom",12,244
2022-10-28,"2022-21","United Kingdom",8,252
2022-10-28,"2022-22","United Kingdom",3,255
2022-10-28,"2022-23","United Kingdom",7,262
2022-10-28,"2022-24","United Kingdom",5,267
2022-10-28,"2022-25","United Kingdom",4,271
2022-10-28,"2022-26","United Kingdom",2,273
2022-10-28,"2022-27","United Kingdom",2,275
2022-10-28,"2022-28","United Kingdom",2,277
2022-10-28,"2022-29","United Kingdom",3,280
2022-10-28,"2022-30","United Kingdom",0,280
2022-10-28,"2022-31","United Kingdom",0,280
2022-10-28,"2022-32","United Kingdom",0,280
2022-10-28,"2022-33","United Kingdom",0,280
2022-10-28,"2022-34","United Kingdom",0,280
2022-10-28,"2022-35","United Kingdom",0,280
2022-10-28,"2022-36","United Kingdom",0,280
2022-10-28,"2022-37","United Kingdom",0,280
2022-10-28,"2022-38","United Kingdom",0,280
2022-10-28,"2022-39","United Kingdom",0,280
2022-10-28,"2022-40","United Kingdom",0,280
2022-10-28,"2022-41","United Kingdom",0,280
2022-11-25,"2021-39","Austria",0,0
2022-11-25,"2021-40","Austria",0,0
2022-11-25,"2021-41","Austria",0,0
2022-11-25,"2021-42","Austria",0,0
2022-11-25,"2021-43","Austria",0,0
2022-11-25,"2021-44","Austria",0,0
2022-11-25,"2021-45","Austria",0,0
2022-11-25,"2021-46","Austria",0,0
2022-11-25,"2021-47","Austria",0,0
2022-11-25,"2021-48","Austria",0,0
2022-11-25,"2021-49","Austria",0,0
2022-11-25,"2021-50","Austria",0,0
2022-11-25,"2021-51","Austria",0,0
2022-11-25,"2021-52","Austria",0,0
2022-11-25,"2022-01","Austria",0,0
2022-11-25,"2022-02","Austria",0,0
2022-11-25,"2022-03","Austria",0,0
2022-11-25,"2022-04","Austria",0,0
2022-11-25,"2022-05","Austria",0,0
2022-11-25,"2022-06","Austria",1,1
2022-11-25,"2022-07","Austria",0,1
2022-11-25,"2022-08","Austria",0,1
2022-11-25,"2022-09","Austria",0,1
2022-11-25,"2022-10","Austria",0,1
2022-11-25,"2022-11","Austria",0,1
2022-11-25,"2022-12","Austria",0,1
2022-11-25,"2022-13","Austria",0,1
2022-11-25,"2022-14","Austria",0,1
2022-11-25,"2022-15","Austria",1,2
2022-11-25,"2022-16","Austria",0,2
2022-11-25,"2022-17","Austria",0,2
2022-11-25,"2022-18","Austria",0,2
2022-11-25,"2022-19","Austria",0,2
2022-11-25,"2022-20","Austria",0,2
2022-11-25,"2022-21","Austria",2,4
2022-11-25,"2022-22","Austria",0,4
2022-11-25,"2022-23","Austria",1,5
2022-11-25,"2022-24","Austria",0,5
2022-11-25,"2022-25","Austria",0,5
2022-11-25,"2022-26","Austria",0,5
2022-11-25,"2022-27","Austria",0,5
2022-11-25,"2022-28","Austria",0,5
2022-11-25,"2022-29","Austria",1,6
2022-11-25,"2022-30","Austria",0,6
2022-11-25,"2022-31","Austria",0,6
2022-11-25,"2022-32","Austria",0,6
2022-11-25,"2022-33","Austria",0,6
2022-11-25,"2022-34","Austria",0,6
2022-11-25,"2022-35","Austria",0,6
2022-11-25,"2022-36","Austria",0,6
2022-11-25,"2022-37","Austria",0,6
2022-11-25,"2022-38","Austria",0,6
2022-11-25,"2022-39","Austria",0,6
2022-11-25,"2022-40","Austria",0,6
2022-11-25,"2022-41","Austria",0,6
2022-11-25,"2021-39","Belgium",0,6
2022-11-25,"2021-40","Belgium",0,6
2022-11-25,"2021-41","Belgium",0,6
2022-11-25,"2021-42","Belgium",0,6
2022-11-25,"2021-43","Belgium",0,6
2022-11-25,"2021-44","Belgium",1,1
2022-11-25,"2021-45","Belgium",0,1
2022-11-25,"2021-46","Belgium",0,1
2022-11-25,"2021-47","Belgium",1,2
2022-11-25,"2021-48","Belgium",1,3
2022-11-25,"2021-49","Belgium",0,3
2022-11-25,"2021-50","Belgium",0,3
2022-11-25,"2021-51","Belgium",0,3
2022-11-25,"2021-52","Belgium",0,3
2022-11-25,"2022-01","Belgium",0,3
2022-11-25,"2022-02","Belgium",0,3
2022-11-25,"2022-03","Belgium",0,3
2022-11-25,"2022-04","Belgium",0,3
2022-11-25,"2022-05","Belgium",0,3
2022-11-25,"2022-06","Belgium",0,3
2022-11-25,"2022-07","Belgium",2,5
2022-11-25,"2022-08","Belgium",0,5
2022-11-25,"2022-09","Belgium",1,6
2022-11-25,"2022-10","Belgium",0,6
2022-11-25,"2022-11","Belgium",0,6
2022-11-25,"2022-12","Belgium",1,7
2022-11-25,"2022-13","Belgium",0,7
2022-11-25,"2022-14","Belgium",2,9
2022-11-25,"2022-15","Belgium",1,10
2022-11-25,"2022-16","Belgium",0,10
2022-11-25,"2022-17","Belgium",0,10
2022-11-25,"2022-18","Belgium",1,11
2022-11-25,"2022-19","Belgium",0,11
2022-11-25,"2022-20","Belgium",0,11
2022-11-25,"2022-21","Belgium",1,12
2022-11-25,"2022-22","Belgium",1,13
2022-11-25,"2022-23","Belgium",1,14
2022-11-25,"2022-24","Belgium",0,14
2022-11-25,"2022-25","Belgium",0,14
2022-11-25,"2022-26","Belgium",0,14
2022-11-25,"2022-27","Belgium",0,14
2022-11-25,"2022-28","Belgium",0,14
2022-11-25,"2022-29","Belgium",0,14
2022-11-25,"2022-30","Belgium",0,14
2022-11-25,"2022-31","Belgium",0,14
2022-11-25,"2022-32","Belgium",0,14
2022-11-25,"2022-33","Belgium",0,14
2022-11-25,"2022-34","Belgium",0,14
2022-11-25,"2022-35","Belgium",0,14
2022-11-25,"2022-36","Belgium",0,14
2022-11-25,"2022-37","Belgium",0,14
2022-11-25,"2022-38","Belgium",0,14
2022-11-25,"2022-39","Belgium",0,14
2022-11-25,"2022-40","Belgium",0,14
2022-11-25,"2022-41","Belgium",0,14
2022-11-25,"2021-39","Bulgaria",0,14
2022-11-25,"2021-40","Bulgaria",0,14
2022-11-25,"2021-41","Bulgaria",0,14
2022-11-25,"2021-42","Bulgaria",0,14
2022-11-25,"2021-43","Bulgaria",0,14
2022-11-25,"2021-44","Bulgaria",0,14
2022-11-25,"2021-45","Bulgaria",0,14
2022-11-25,"2021-46","Bulgaria",0,14
2022-11-25,"2021-47","Bulgaria",0,14
2022-11-25,"2021-48","Bulgaria",0,14
2022-11-25,"2021-49","Bulgaria",0,0
2022-11-25,"2021-50","Bulgaria",0,0
2022-11-25,"2021-51","Bulgaria",0,0
2022-11-25,"2021-52","Bulgaria",0,0
2022-11-25,"2022-01","Bulgaria",0,0
2022-11-25,"2022-02","Bulgaria",0,0
2022-11-25,"2022-03","Bulgaria",0,0
2022-11-25,"2022-04","Bulgaria",0,0
2022-11-25,"2022-05","Bulgaria",0,0
2022-11-25,"2022-06","Bulgaria",0,0
2022-11-25,"2022-07","Bulgaria",0,0
2022-11-25,"2022-08","Bulgaria",0,0
2022-11-25,"2022-09","Bulgaria",0,0
2022-11-25,"2022-10","Bulgaria",0,0
2022-11-25,"2022-11","Bulgaria",0,0
2022-11-25,"2022-12","Bulgaria",0,0
2022-11-25,"2022-13","Bulgaria",0,0
2022-11-25,"2022-14","Bulgaria",0,0
2022-11-25,"2022-15","Bulgaria",0,0
2022-11-25,"2022-16","Bulgaria",0,0
2022-11-25,"2022-17","Bulgaria",0,0
2022-11-25,"2022-18","Bulgaria",0,0
2022-11-25,"2022-19","Bulgaria",1,1
2022-11-25,"2022-20","Bulgaria",0,1
2022-11-25,"2022-21","Bulgaria",0,1
2022-11-25,"2022-22","Bulgaria",0,1
2022-11-25,"2022-23","Bulgaria",0,1
2022-11-25,"2022-24","Bulgaria",0,1
2022-11-25,"2022-25","Bulgaria",0,1
2022-11-25,"2022-26","Bulgaria",0,1
2022-11-25,"2022-27","Bulgaria",0,1
2022-11-25,"2022-28","Bulgaria",0,1
2022-11-25,"2022-29","Bulgaria",0,1
2022-11-25,"2022-30","Bulgaria",0,1
2022-11-25,"2022-31","Bulgaria",0,1
2022-11-25,"2022-32","Bulgaria",0,1
2022-11-25,"2022-33","Bulgaria",0,1
2022-11-25,"2022-34","Bulgaria",0,1
2022-11-25,"2022-35","Bulgaria",0,1
2022-11-25,"2022-36","Bulgaria",0,1
2022-11-25,"2022-37","Bulgaria",0,1
2022-11-25,"2022-38","Bulgaria",0,1
2022-11-25,"2022-39","Bulgaria",0,1
2022-11-25,"2022-40","Bulgaria",0,1
2022-11-25,"2022-41","Bulgaria",0,1
2022-11-25,"2021-39","Cyprus",0,1
2022-11-25,"2021-40","Cyprus",0,1
2022-11-25,"2021-41","Cyprus",0,1
2022-11-25,"2021-42","Cyprus",0,1
2022-11-25,"2021-43","Cyprus",0,1
2022-11-25,"2021-44","Cyprus",0,1
2022-11-25,"2021-45","Cyprus",0,1
2022-11-25,"2021-46","Cyprus",0,1
2022-11-25,"2021-47","Cyprus",0,1
2022-11-25,"2021-48","Cyprus",0,1
2022-11-25,"2021-49","Cyprus",2,3
2022-11-25,"2021-50","Cyprus",0,3
2022-11-25,"2021-51","Cyprus",0,3
2022-11-25,"2021-52","Cyprus",0,3
2022-11-25,"2022-01","Cyprus",0,3
2022-11-25,"2022-02","Cyprus",0,0
2022-11-25,"2022-03","Cyprus",0,0
2022-11-25,"2022-04","Cyprus",0,0
2022-11-25,"2022-05","Cyprus",0,0
2022-11-25,"2022-06","Cyprus",0,0
2022-11-25,"2022-07","Cyprus",0,0
2022-11-25,"2022-08","Cyprus",1,1
2022-11-25,"2022-09","Cyprus",0,1
2022-11-25,"2022-10","Cyprus",0,1
2022-11-25,"2022-11","Cyprus",0,1
2022-11-25,"2022-12","Cyprus",0,1
2022-11-25,"2022-13","Cyprus",0,1
2022-11-25,"2022-14","Cyprus",0,1
2022-11-25,"2022-15","Cyprus",0,1
2022-11-25,"2022-16","Cyprus",0,1
2022-11-25,"2022-17","Cyprus",0,1
2022-11-25,"2022-18","Cyprus",0,1
2022-11-25,"2022-19","Cyprus",0,1
2022-11-25,"2022-20","Cyprus",0,1
2022-11-25,"2022-21","Cyprus",0,1
2022-11-25,"2022-22","Cyprus",0,1
2022-11-25,"2022-23","Cyprus",0,1
2022-11-25,"2022-24","Cyprus",0,1
2022-11-25,"2022-25","Cyprus",1,2
2022-11-25,"2022-26","Cyprus",0,2
2022-11-25,"2022-27","Cyprus",0,2
2022-11-25,"2022-28","Cyprus",0,2
2022-11-25,"2022-29","Cyprus",0,2
2022-11-25,"2022-30","Cyprus",0,2
2022-11-25,"2022-31","Cyprus",0,2
2022-11-25,"2022-32","Cyprus",0,2
2022-11-25,"2022-33","Cyprus",0,2
2022-11-25,"2022-34","Cyprus",0,2
2022-11-25,"2022-35","Cyprus",0,2
2022-11-25,"2022-36","Cyprus",0,2
2022-11-25,"2022-37","Cyprus",0,2
2022-11-25,"2022-38","Cyprus",0,2
2022-11-25,"2022-39","Cyprus",0,2
2022-11-25,"2022-40","Cyprus",0,2
2022-11-25,"2022-41","Cyprus",0,2
2022-11-25,"2021-39","Denmark",0,2
2022-11-25,"2021-40","Denmark",0,2
2022-11-25,"2021-41","Denmark",0,2
2022-11-25,"2021-42","Denmark",0,2
2022-11-25,"2021-43","Denmark",0,2
2022-11-25,"2021-44","Denmark",0,2
2022-11-25,"2021-45","Denmark",0,2
2022-11-25,"2021-46","Denmark",0,2
2022-11-25,"2021-47","Denmark",0,2
2022-11-25,"2021-48","Denmark",0,2
2022-11-25,"2021-49","Denmark",0,2
2022-11-25,"2021-50","Denmark",0,2
2022-11-25,"2021-51","Denmark",0,2
2022-11-25,"2021-52","Denmark",0,2
2022-11-25,"2022-01","Denmark",0,2
2022-11-25,"2022-02","Denmark",0,2
2022-11-25,"2022-03","Denmark",0,2
2022-11-25,"2022-04","Denmark",0,2
2022-11-25,"2022-05","Denmark",0,2
2022-11-25,"2022-06","Denmark",0,2
2022-11-25,"2022-07","Denmark",0,0
2022-11-25,"2022-08","Denmark",0,0
2022-11-25,"2022-09","Denmark",0,0
2022-11-25,"2022-10","Denmark",0,0
2022-11-25,"2022-11","Denmark",0,0
2022-11-25,"2022-12","Denmark",0,0
2022-11-25,"2022-13","Denmark",0,0
2022-11-25,"2022-14","Denmark",0,0
2022-11-25,"2022-15","Denmark",0,0
2022-11-25,"2022-16","Denmark",0,0
2022-11-25,"2022-17","Denmark",0,0
2022-11-25,"2022-18","Denmark",0,0
2022-11-25,"2022-19","Denmark",0,0
2022-11-25,"2022-20","Denmark",0,0
2022-11-25,"2022-21","Denmark",1,1
2022-11-25,"2022-22","Denmark",0,1
2022-11-25,"2022-23","Denmark",0,1
2022-11-25,"2022-24","Denmark",0,1
2022-11-25,"2022-25","Denmark",1,2
2022-11-25,"2022-26","Denmark",0,2
2022-11-25,"2022-27","Denmark",0,2
2022-11-25,"2022-28","Denmark",0,2
2022-11-25,"2022-29","Denmark",0,2
2022-11-25,"2022-30","Denmark",1,3
2022-11-25,"2022-31","Denmark",0,3
2022-11-25,"2022-32","Denmark",2,5
2022-11-25,"2022-33","Denmark",0,5
2022-11-25,"2022-34","Denmark",1,6
2022-11-25,"2022-35","Denmark",0,6
2022-11-25,"2022-36","Denmark",1,7
2022-11-25,"2022-37","Denmark",0,7
2022-11-25,"2022-38","Denmark",0,7
2022-11-25,"2022-39","Denmark",0,7
2022-11-25,"2022-40","Denmark",0,7
2022-11-25,"2022-41","Denmark",0,7
2022-11-25,"2021-39","Finland",0,7
2022-11-25,"2021-40","Finland",1,8
2022-11-25,"2021-41","Finland",0,8
2022-11-25,"2021-42","Finland",0,8
2022-11-25,"2021-43","Finland",0,8
2022-11-25,"2021-44","Finland",0,8
2022-11-25,"2021-45","Finland",0,8
2022-11-25,"2021-46","Finland",0,8
2022-11-25,"2021-47","Finland",0,8
2022-11-25,"2021-48","Finland",0,8
2022-11-25,"2021-49","Finland",0,8
2022-11-25,"2021-50","Finland",0,8
2022-11-25,"2021-51","Finland",0,8
2022-11-25,"2021-52","Finland",0,8
2022-11-25,"2022-01","Finland",0,8
2022-11-25,"2022-02","Finland",0,8
2022-11-25,"2022-03","Finland",0,8
2022-11-25,"2022-04","Finland",0,8
2022-11-25,"2022-05","Finland",0,8
2022-11-25,"2022-06","Finland",0,8
2022-11-25,"2022-07","Finland",0,8
2022-11-25,"2022-08","Finland",0,8
2022-11-25,"2022-09","Finland",0,8
2022-11-25,"2022-10","Finland",0,8
2022-11-25,"2022-11","Finland",0,8
2022-11-25,"2022-12","Finland",0,0
2022-11-25,"2022-13","Finland",0,0
2022-11-25,"2022-14","Finland",0,0
2022-11-25,"2022-15","Finland",0,0
2022-11-25,"2022-16","Finland",0,0
2022-11-25,"2022-17","Finland",0,0
2022-11-25,"2022-18","Finland",0,0
2022-11-25,"2022-19","Finland",0,0
2022-11-25,"2022-20","Finland",0,0
2022-11-25,"2022-21","Finland",0,0
2022-11-25,"2022-22","Finland",0,0
2022-11-25,"2022-23","Finland",0,0
2022-11-25,"2022-24","Finland",0,0
2022-11-25,"2022-25","Finland",0,0
2022-11-25,"2022-26","Finland",0,0
2022-11-25,"2022-27","Finland",0,0
2022-11-25,"2022-28","Finland",0,0
2022-11-25,"2022-29","Finland",0,0
2022-11-25,"2022-30","Finland",0,0
2022-11-25,"2022-31","Finland",0,0
2022-11-25,"2022-32","Finland",0,0
2022-11-25,"2022-33","Finland",0,0
2022-11-25,"2022-34","Finland",0,0
2022-11-25,"2022-35","Finland",0,0
2022-11-25,"2022-36","Finland",0,0
2022-11-25,"2022-37","Finland",0,0
2022-11-25,"2022-38","Finland",0,0
2022-11-25,"2022-39","Finland",0,0
2022-11-25,"2022-40","Finland",0,0
2022-11-25,"2022-41","Finland",0,0
2022-11-25,"2021-39","France",0,0
2022-11-25,"2021-40","France",0,0
2022-11-25,"2021-41","France",0,0
2022-11-25,"2021-42","France",0,0
2022-11-25,"2021-43","France",0,0
2022-11-25,"2021-44","France",1,1
2022-11-25,"2021-45","France",0,1
2022-11-25,"2021-46","France",0,1
2022-11-25,"2021-47","France",0,1
2022-11-25,"2021-48","France",0,1
2022-11-25,"2021-49","France",0,1
2022-11-25,"2021-50","France",0,1
2022-11-25,"2021-51","France",0,1
2022-11-25,"2021-52","France",0,1
2022-11-25,"2022-01","France",0,1
2022-11-25,"2022-02","France",0,1
2022-11-25,"2022-03","France",0,1
2022-11-25,"2022-04","France",0,1
2022-11-25,"2022-05","France",0,1
2022-11-25,"2022-06","France",0,1
2022-11-25,"2022-07","France",0,1
2022-11-25,"2022-08","France",0,1
2022-11-25,"2022-09","France",0,1
2022-11-25,"2022-10","France",0,1
2022-11-25,"2022-11","France",0,1
2022-11-25,"2022-12","France",0,1
2022-11-25,"2022-13","France",0,1
2022-11-25,"2022-14","France",0,1
2022-11-25,"2022-15","France",0,1
2022-11-25,"2022-16","France",0,1
2022-11-25,"2022-17","France",0,0
2022-11-25,"2022-18","France",0,0
2022-11-25,"2022-19","France",0,0
2022-11-25,"2022-20","France",0,0
2022-11-25,"2022-21","France",0,0
2022-11-25,"2022-22","France",0,0
2022-11-25,"2022-23","France",0,0
2022-11-25,"2022-24","France",0,0
2022-11-25,"2022-25","France",0,0
2022-11-25,"2022-26","France",0,0
2022-11-25,"2022-27","France",0,0
2022-11-25,"2022-28","France",0,0
2022-11-25,"2022-29","France",0,0
2022-11-25,"2022-30","France",1,1
2022-11-25,"2022-31","France",0,1
2022-11-25,"2022-32","France",0,1
2022-11-25,"2022-33","France",0,1
2022-11-25,"2022-34","France",0,1
2022-11-25,"2022-35","France",0,1
2022-11-25,"2022-36","France",0,1
2022-11-25,"2022-37","France",0,1
2022-11-25,"2022-38","France",0,1
2022-11-25,"2022-39","France",1,2
2022-11-25,"2022-40","France",1,3
2022-11-25,"2022-41","France",0,3
2022-11-25,"2021-39","Greece",0,3
2022-11-25,"2021-40","Greece",0,3
2022-11-25,"2021-41","Greece",0,3
2022-11-25,"2021-42","Greece",0,3
2022-11-25,"2021-43","Greece",0,3
2022-11-25,"2021-44","Greece",0,3
2022-11-25,"2021-45","Greece",2,5
2022-11-25,"2021-46","Greece",1,6
2022-11-25,"2021-47","Greece",1,7
2022-11-25,"2021-48","Greece",0,7
2022-11-25,"2021-49","Greece",0,7
2022-11-25,"2021-50","Greece",0,7
2022-11-25,"2021-51","Greece",1,8
2022-11-25,"2021-52","Greece",1,9
2022-11-25,"2022-01","Greece",0,9
2022-11-25,"2022-02","Greece",1,10
2022-11-25,"2022-03","Greece",0,10
2022-11-25,"2022-04","Greece",0,10
2022-11-25,"2022-05","Greece",0,10
2022-11-25,"2022-06","Greece",0,10
2022-11-25,"2022-07","Greece",0,10
2022-11-25,"2022-08","Greece",0,10
2022-11-25,"2022-09","Greece",0,10
2022-11-25,"2022-10","Greece",0,10
2022-11-25,"2022-11","Greece",0,10
2022-11-25,"2022-12","Greece",0,10
2022-11-25,"2022-13","Greece",0,10
2022-11-25,"2022-14","Greece",0,10
2022-11-25,"2022-15","Greece",0,10
2022-11-25,"2022-16","Greece",0,10
2022-11-25,"2022-17","Greece",0,10
2022-11-25,"2022-18","Greece",0,10
2022-11-25,"2022-19","Greece",0,10
2022-11-25,"2022-20","Greece",0,10
2022-11-25,"2022-21","Greece",0,10
2022-11-25,"2022-22","Greece",0,0
2022-11-25,"2022-23","Greece",0,0
2022-11-25,"2022-24","Greece",0,0
2022-11-25,"2022-25","Greece",0,0
2022-11-25,"2022-26","Greece",0,0
2022-11-25,"2022-27","Greece",0,0
2022-11-25,"2022-28","Greece",0,0
2022-11-25,"2022-29","Greece",0,0
2022-11-25,"2022-30","Greece",0,0
2022-11-25,"2022-31","Greece",0,0
2022-11-25,"2022-32","Greece",0,0
2022-11-25,"2022-33","Greece",0,0
2022-11-25,"2022-34","Greece",0,0
2022-11-25,"2022-35","Greece",0,0
2022-11-25,"2022-36","Greece",0,0
2022-11-25,"2022-37","Greece",0,0
2022-11-25,"2022-38","Greece",0,0
2022-11-25,"2022-39","Greece",0,0
2022-11-25,"2022-40","Greece",0,0
2022-11-25,"2022-41","Greece",0,0
2022-11-25,"2021-39","Ireland",1,1
2022-11-25,"2021-40","Ireland",0,1
